id	symbol	description	A2_rep1	A2_rep2	B2_rep1	B2_rep2	C2_rep1	C2_rep2	D3_rep1	D3_rep2	pUC57_rep1	pUC57_rep2
ENSG00000159202	UBE2Z	"ubiquitin conjugating enzyme E2 Z"	2080	1003	2182	1082	2209	1095	2656	1167	2227	1235
ENSG00000159210	SNF8	"SNF8, ESCRT-II complex subunit"	1468	662	1464	675	1576	623	1577	663	1599	606
ENSG00000159217	IGF2BP1	"insulin like growth factor 2 mRNA binding protein 1"	15265	7273	18840	7815	14362	5462	14561	6502	15037	7193
ENSG00000159228	CBR1	"carbonyl reductase 1"	551	171	501	192	512	184	495	157	567	178
ENSG00000159256	MORC3	"MORC family CW-type zinc finger 3"	1116	380	1098	421	1231	480	967	469	1188	459
ENSG00000159259	CHAF1B	"chromatin assembly factor 1 subunit B"	840	266	814	288	907	236	769	275	920	288
ENSG00000159267	HLCS	"holocarboxylase synthetase"	476	217	479	237	454	192	454	209	472	219
ENSG00000159314	ARHGAP27	"Rho GTPase activating protein 27"	237	262	226	262	306	243	287	241	291	282
ENSG00000159322	ADPGK	"ADP dependent glucokinase"	2107	971	2175	1124	2265	1113	2449	1113	2357	1107
ENSG00000159335	PTMS	"parathymosin"	7337	3352	6462	3071	7620	1916	6475	2160	7673	2342
ENSG00000159346	ADIPOR1	"adiponectin receptor 1"	4208	1174	4199	1400	4395	1617	3524	1610	4373	1683
ENSG00000159348	CYB5R1	"cytochrome b5 reductase 1"	784	400	812	541	895	535	841	539	863	592
ENSG00000159352	PSMD4	"proteasome 26S subunit, non-ATPase 4"	5639	3136	5487	3407	5997	2986	6976	3077	6717	3116
ENSG00000159363	ATP13A2	"ATPase 13A2"	1000	689	977	805	1086	580	1280	560	1095	589
ENSG00000159377	PSMB4	"proteasome subunit beta 4"	7625	3428	7410	4010	8511	4896	10160	4664	8869	4909
ENSG00000159388	BTG2	"BTG anti-proliferation factor 2"	557	324	588	408	630	348	648	395	530	408
ENSG00000159399	HK2	"hexokinase 2"	1507	762	1839	913	1409	592	1715	646	1549	716
ENSG00000159423	ALDH4A1	"aldehyde dehydrogenase 4 family member A1"	932	582	871	582	1002	523	1628	528	1063	515
ENSG00000159445	THEM4	"thioesterase superfamily member 4"	863	270	915	303	921	326	765	322	987	352
ENSG00000159459	UBR1	"ubiquitin protein ligase E3 component n-recognin 1"	1079	428	1164	551	1164	555	1228	543	1231	599
ENSG00000159461	AMFR	"autocrine motility factor receptor"	2071	1382	2153	1393	2202	1170	2646	1187	2366	1163
ENSG00000159479	MED8	"mediator complex subunit 8"	1739	1001	1738	1057	1921	1063	2016	998	1994	1004
ENSG00000159579	RSPRY1	"ring finger and SPRY domain containing 1"	1470	545	1697	638	1648	587	1372	594	1595	657
ENSG00000159592	GPBP1L1	"GC-rich promoter binding protein 1 like 1"	4105	1552	4232	1786	4372	1946	4260	1898	4606	1922
ENSG00000159593	NAE1	"NEDD8 activating enzyme E1 subunit 1"	2746	671	2696	951	2972	1073	2589	1131	3171	1135
ENSG00000159596	TMEM69	"transmembrane protein 69"	965	237	1039	307	996	440	878	438	977	438
ENSG00000159658	EFCAB14	"EF-hand calcium binding domain 14"	3264	1351	3506	1695	3256	1675	3325	1558	3336	1567
ENSG00000159674	SPON2	"spondin 2"	1192	734	1114	755	1186	631	1163	570	1228	659
ENSG00000159692	CTBP1	"C-terminal binding protein 1"	4999	2903	4837	2967	5275	2168	5441	2286	5610	2286
ENSG00000159720	ATP6V0D1	"ATPase H+ transporting V0 subunit d1"	1304	640	1289	739	1385	738	1446	741	1361	745
ENSG00000159788	RGS12	"regulator of G protein signaling 12"	1200	807	1132	787	1262	568	1255	573	1362	556
ENSG00000159792	PSKH1	"protein serine kinase H1"	731	471	793	490	717	342	862	378	755	479
ENSG00000159840	ZYX	"zyxin"	3795	1459	3636	1740	3975	1223	3142	1350	3977	1491
ENSG00000159873	CCDC117	"coiled-coil domain containing 117"	4955	1295	5066	1518	5000	1719	4166	1755	5326	1754
ENSG00000159885	ZNF222	"zinc finger protein 222"	183	72	211	89	213	107	200	114	204	102
ENSG00000159899	NPR2	"natriuretic peptide receptor 2"	275	193	319	266	315	173	365	200	297	214
ENSG00000159917	ZNF235	"zinc finger protein 235"	276	131	295	127	254	154	270	148	273	144
ENSG00000159921	GNE	"glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"	2165	888	2346	988	2165	903	2194	910	2324	868
ENSG00000160007	ARHGAP35	"Rho GTPase activating protein 35"	4001	2756	4580	2808	4151	2052	5238	2372	4240	2230
ENSG00000160014	CALM3	"calmodulin 3"	12821	5795	12238	6052	13661	4859	12684	5233	14132	5517
ENSG00000160049	DFFA	"DNA fragmentation factor subunit alpha"	3295	1621	3131	1640	3489	1365	3282	1267	3669	1326
ENSG00000160058	BSDC1	"BSD domain containing 1"	1713	1115	1685	1332	1904	1125	2081	1115	1900	1158
ENSG00000160072	ATAD3B	"ATPase family, AAA domain containing 3B"	1902	1569	1982	1603	2026	1221	2774	1284	2234	1267
ENSG00000160075	SSU72	"SSU72 homolog, RNA polymerase II CTD phosphatase"	2948	805	2851	903	2981	828	2453	857	3083	985
ENSG00000160087	UBE2J2	"ubiquitin conjugating enzyme E2 J2"	1198	518	1304	543	1269	452	1218	511	1349	542
ENSG00000160094	ZNF362	"zinc finger protein 362"	338	124	328	131	313	117	347	131	363	116
ENSG00000160113	NR2F6	"nuclear receptor subfamily 2 group F member 6"	3025	2034	3241	2165	2948	1642	3777	1535	3191	1704
ENSG00000160124	CCDC58	"coiled-coil domain containing 58"	2230	300	1974	334	2241	512	1224	567	2439	553
ENSG00000160131	VMA21	"VMA21, vacuolar ATPase assembly factor"	2192	744	2217	889	2424	1111	2280	1092	2425	1058
ENSG00000160145	KALRN	"kalirin RhoGEF kinase"	1092	609	1083	614	1142	552	1137	571	1216	600
ENSG00000160172	FAM86C2P	"family with sequence similarity 86 member C2, pseudogene"	248	82	287	105	282	84	240	111	275	118
ENSG00000160190	SLC37A1	"solute carrier family 37 member 1"	149	106	169	125	185	96	141	102	161	106
ENSG00000160191	PDE9A	"phosphodiesterase 9A"	424	128	381	162	457	141	363	142	432	136
ENSG00000160194	NDUFV3	"NADH:ubiquinone oxidoreductase subunit V3"	961	337	929	401	1099	323	825	342	1056	378
ENSG00000160199	PKNOX1	"PBX/knotted 1 homeobox 1"	395	186	368	171	361	199	398	179	376	182
ENSG00000160200	CBS	"cystathionine-beta-synthase"	2871	1763	3059	1801	2821	1291	3061	1336	3043	1307
ENSG00000160201	U2AF1	"U2 small nuclear RNA auxiliary factor 1"	920	368	1063	432	1061	402	1259	435	1154	491
ENSG00000160208	RRP1B	"ribosomal RNA processing 1B"	3291	1695	3500	1759	3525	1433	3959	1482	3744	1500
ENSG00000160209	PDXK	"pyridoxal kinase"	2100	1864	2276	1916	2138	1408	2930	1408	2233	1509
ENSG00000160211	G6PD	"glucose-6-phosphate dehydrogenase"	1489	688	1517	739	1604	654	1349	675	1539	736
ENSG00000160213	CSTB	"cystatin B"	463	82	433	128	489	235	425	211	524	258
ENSG00000160214	RRP1	"ribosomal RNA processing 1"	827	489	824	506	913	388	951	391	1100	355
ENSG00000160216	AGPAT3	"1-acylglycerol-3-phosphate O-acyltransferase 3"	371	322	435	381	396	249	492	278	417	282
ENSG00000160218	TRAPPC10	"trafficking protein particle complex 10"	1183	628	1318	737	1308	552	1265	615	1342	612
ENSG00000160221	C21orf33	"chromosome 21 open reading frame 33"	714	378	743	387	825	345	885	342	867	347
ENSG00000160223	ICOSLG	"inducible T cell costimulator ligand"	174	171	167	166	187	103	290	99	195	124
ENSG00000160226	C21orf2	"chromosome 21 open reading frame 2"	212	146	178	181	209	114	217	104	183	113
ENSG00000160271	RALGDS	"ral guanine nucleotide dissociation stimulator"	364	298	385	307	366	273	397	262	385	284
ENSG00000160285	LSS	"lanosterol synthase"	3321	2653	3591	2771	3604	2072	4151	2151	3644	2327
ENSG00000160293	VAV2	"vav guanine nucleotide exchange factor 2"	1626	861	1723	868	1542	540	1387	592	1634	640
ENSG00000160294	MCM3AP	"minichromosome maintenance complex component 3 associated protein"	1261	906	1512	980	1366	656	1676	745	1500	777
ENSG00000160299	PCNT	"pericentrin"	844	536	917	546	836	327	791	358	840	430
ENSG00000160305	DIP2A	"disco interacting protein 2 homolog A"	717	478	777	511	744	382	920	437	753	441
ENSG00000160310	PRMT2	"protein arginine methyltransferase 2"	723	431	723	488	771	445	881	438	858	355
ENSG00000160325	CACFD1	"calcium channel flower domain containing 1"	739	837	723	866	821	563	1284	545	874	664
ENSG00000160326	SLC2A6	"solute carrier family 2 member 6"	437	307	429	336	477	282	627	305	464	307
ENSG00000160336	ZNF761	"zinc finger protein 761"	914	308	929	420	936	428	821	399	1041	427
ENSG00000160352	ZNF714	"zinc finger protein 714"	2519	1365	2536	1363	2680	1118	2545	1098	2819	1087
ENSG00000160392	C19orf47	"chromosome 19 open reading frame 47"	356	198	369	186	369	157	392	159	396	172
ENSG00000160408	ST6GALNAC6	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"	1070	452	1064	454	1158	419	1290	407	1180	421
ENSG00000160410	SHKBP1	"SH3KBP1 binding protein 1"	873	370	828	486	871	335	835	373	832	373
ENSG00000160439	RDH13	"retinol dehydrogenase 13"	220	155	192	167	223	123	256	138	243	127
ENSG00000160445	ZER1	"zyg-11 related cell cycle regulator"	477	255	473	270	472	228	596	237	482	271
ENSG00000160446	ZDHHC12	"zinc finger DHHC-type containing 12"	406	200	378	225	466	203	465	199	466	210
ENSG00000160447	PKN3	"protein kinase N3"	520	269	451	269	543	208	568	214	573	209
ENSG00000160551	TAOK1	"TAO kinase 1"	5425	2436	6805	2689	5259	2400	5609	2504	5420	2822
ENSG00000160563	MED27	"mediator complex subunit 27"	766	206	716	239	811	273	665	305	737	320
ENSG00000160570	DEDD2	"death effector domain containing 2"	728	289	718	348	782	324	668	322	682	354
ENSG00000160584	SIK3	"SIK family kinase 3"	1017	600	1167	657	1014	493	1089	555	1001	589
ENSG00000160588	MPZL3	"myelin protein zero like 3"	598	253	638	307	591	334	690	324	656	352
ENSG00000160606	TLCD1	"TLC domain containing 1"	340	112	375	113	333	128	262	131	317	138
ENSG00000160613	PCSK7	"proprotein convertase subtilisin/kexin type 7"	471	335	459	346	542	256	621	268	498	272
ENSG00000160633	SAFB	"scaffold attachment factor B"	2210	982	2186	988	2426	793	2474	909	2531	859
ENSG00000160679	CHTOP	"chromatin target of PRMT1"	2120	895	2145	1087	2412	1143	2825	1138	2494	1201
ENSG00000160685	ZBTB7B	"zinc finger and BTB domain containing 7B"	1188	725	1153	718	1277	488	1265	540	1246	524
ENSG00000160688	FLAD1	"flavin adenine dinucleotide synthetase 1"	1826	812	1624	936	1843	953	1867	875	1895	880
ENSG00000160691	SHC1	"SHC adaptor protein 1"	4803	2459	4959	2674	5197	2250	5446	2263	5272	2364
ENSG00000160695	VPS11	"VPS11, CORVET/HOPS core subunit"	817	354	826	420	850	384	875	377	874	381
ENSG00000160710	ADAR	"adenosine deaminase, RNA specific"	12042	6806	13860	7385	12601	6097	15184	6407	12794	6677
ENSG00000160712	IL6R	"interleukin 6 receptor"	1339	1157	1405	1252	1314	995	1471	1027	1373	1039
ENSG00000160714	UBE2Q1	"ubiquitin conjugating enzyme E2 Q1"	3419	1253	3330	1394	3582	1407	2993	1482	3642	1494
ENSG00000160741	CRTC2	"CREB regulated transcription coactivator 2"	804	390	769	440	838	388	956	438	850	423
ENSG00000160746	ANO10	"anoctamin 10"	749	428	790	468	827	405	792	408	808	442
ENSG00000160752	FDPS	"farnesyl diphosphate synthase"	8866	4560	8827	5340	9428	5722	10966	5639	10225	5747
ENSG00000160753	RUSC1	"RUN and SH3 domain containing 1"	664	453	578	454	699	438	985	464	714	507
ENSG00000160766	GBAP1	"glucosylceramidase beta pseudogene 1"	172	82	158	96	140	62	131	75	150	101
ENSG00000160767	FAM189B	"family with sequence similarity 189 member B"	336	147	388	192	366	120	508	165	341	200
ENSG00000160783	PMF1	"polyamine modulated factor 1"	1514	438	1390	449	1576	503	1242	520	1679	520
ENSG00000160785	SLC25A44	"solute carrier family 25 member 44"	1630	769	1700	772	1619	672	1631	694	1519	769
ENSG00000160789	LMNA	"lamin A/C"	5184	4170	4974	4187	5409	2951	5706	3031	5660	2871
ENSG00000160796	NBEAL2	"neurobeachin like 2"	560	437	578	477	557	288	725	296	613	366
ENSG00000160799	CCDC12	"coiled-coil domain containing 12"	909	344	801	349	979	295	849	321	1069	309
ENSG00000160803	UBQLN4	"ubiquilin 4"	3479	1654	3706	1829	3349	1452	3170	1587	3360	1664
ENSG00000160813	PPP1R35	"protein phosphatase 1 regulatory subunit 35"	502	284	475	288	443	223	607	225	515	232
ENSG00000160818	GPATCH4	"G-patch domain containing 4"	1242	624	1060	620	1480	598	1683	577	1573	627
ENSG00000160867	FGFR4	"fibroblast growth factor receptor 4"	10821	8153	10432	8010	12001	6539	14974	6244	12695	6319
ENSG00000160877	NACC1	"nucleus accumbens associated 1"	4172	2355	3896	2235	4147	1690	4521	1681	4566	1808
ENSG00000160888	IER2	"immediate early response 2"	750	429	825	500	832	318	1104	388	868	410
ENSG00000160908	ZNF394	"zinc finger protein 394"	637	363	656	370	668	314	704	308	739	323
ENSG00000160917	CPSF4	"cleavage and polyadenylation specific factor 4"	891	457	890	504	959	490	1148	506	1071	523
ENSG00000160948	VPS28	"VPS28, ESCRT-I subunit"	729	391	766	402	767	344	700	397	680	416
ENSG00000160949	TONSL	"tonsoku like, DNA repair protein"	1129	734	999	728	1107	422	1274	500	1222	513
ENSG00000160953	MUM1	"melanoma associated antigen (mutated) 1"	779	515	802	481	872	352	985	413	889	391
ENSG00000160957	RECQL4	"RecQ like helicase 4"	849	578	783	619	861	387	1116	417	1015	432
ENSG00000160959	LRRC14	"leucine rich repeat containing 14"	313	306	364	298	322	229	471	247	374	232
ENSG00000160963	COL26A1	"collagen type XXVI alpha 1 chain"	2148	1305	2032	1214	2254	909	2738	940	2473	978
ENSG00000160972	PPP1R16A	"protein phosphatase 1 regulatory subunit 16A"	533	351	461	331	542	219	554	242	555	260
ENSG00000160991	ORAI2	"ORAI calcium release-activated calcium modulator 2"	469	281	545	369	465	208	478	237	390	244
ENSG00000160993	ALKBH4	"alkB homolog 4, lysine demethylase"	394	167	415	214	408	157	495	163	426	154
ENSG00000161010	MRNIP	"MRN complex interacting protein"	319	150	256	168	273	106	252	127	286	139
ENSG00000161011	SQSTM1	"sequestosome 1"	20571	17060	20284	19015	21941	14878	22019	15580	21863	15519
ENSG00000161013	MGAT4B	"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B"	4466	4132	4653	4568	4619	3503	5852	3627	4828	3719
ENSG00000161016	RPL8	"ribosomal protein L8"	17532	5221	17487	6557	18734	6703	19330	7265	19761	7437
ENSG00000161021	MAML1	"mastermind like transcriptional coactivator 1"	1988	882	2116	982	2045	770	2025	848	1910	862
ENSG00000161036	LRWD1	"leucine rich repeats and WD repeat domain containing 1"	1050	619	1034	652	1087	528	1170	491	1211	498
ENSG00000161048	NAPEPLD	"N-acyl phosphatidylethanolamine phospholipase D"	615	238	717	328	550	303	574	319	590	344
ENSG00000161057	PSMC2	"proteasome 26S subunit, ATPase 2"	9232	2648	8844	3140	9598	3753	8070	3765	10322	3643
ENSG00000161091	MFSD12	"major facilitator superfamily domain containing 12"	726	433	747	480	693	359	763	362	717	421
ENSG00000161179	YDJC	"YdjC chitooligosaccharide deacetylase homolog"	765	450	727	515	729	406	940	383	776	456
ENSG00000161202	DVL3	"dishevelled segment polarity protein 3"	2599	1142	2680	1322	2481	1038	2491	1095	2541	1231
ENSG00000161203	AP2M1	"adaptor related protein complex 2 mu 1 subunit"	5279	2564	5083	2836	5589	2562	6112	2521	5733	2525
ENSG00000161204	ABCF3	"ATP binding cassette subfamily F member 3"	1195	619	1209	621	1176	481	1282	521	1291	545
ENSG00000161217	PCYT1A	"phosphate cytidylyltransferase 1, choline, alpha"	3933	1766	3990	1934	4098	1606	3681	1749	4061	1759
ENSG00000161526	SAP30BP	"SAP30 binding protein"	1189	443	1140	491	1168	470	995	453	1217	470
ENSG00000161533	ACOX1	"acyl-CoA oxidase 1"	2927	1643	3227	1978	3403	1826	3223	1728	3421	1846
ENSG00000161542	PRPSAP1	"phosphoribosyl pyrophosphate synthetase associated protein 1"	1120	486	1261	571	1242	568	1306	549	1273	525
ENSG00000161547	SRSF2	"serine and arginine rich splicing factor 2"	8382	2854	7882	3285	8469	3723	8155	3720	9008	3735
ENSG00000161618	ALDH16A1	"aldehyde dehydrogenase 16 family member A1"	1143	1116	1175	1112	1121	789	1630	748	1348	742
ENSG00000161654	LSM12	"LSM12 homolog"	1975	470	1869	612	2248	737	1737	728	2141	696
ENSG00000161671	EMC10	"ER membrane protein complex subunit 10"	524	302	487	326	550	257	613	181	575	291
ENSG00000161692	DBF4B	"DBF4 zinc finger B"	415	179	347	213	425	176	438	171	442	202
ENSG00000161791	FMNL3	"formin like 3"	367	218	418	245	396	170	414	187	333	208
ENSG00000161800	RACGAP1	"Rac GTPase activating protein 1"	3887	1397	3604	1503	4113	1577	4547	1521	4551	1535
ENSG00000161813	LARP4	"La ribonucleoprotein domain family member 4"	5517	2169	6479	2626	5491	2655	5610	2789	5613	3037
ENSG00000161847	RAVER1	"ribonucleoprotein, PTB binding 1"	835	554	895	582	861	308	1056	382	901	442
ENSG00000161888	SPC24	"SPC24, NDC80 kinetochore complex component"	886	294	697	274	866	228	828	238	941	243
ENSG00000161904	LEMD2	"LEM domain containing 2"	873	598	886	663	898	438	973	483	970	454
ENSG00000161920	MED11	"mediator complex subunit 11"	400	129	393	132	428	168	395	151	469	141
ENSG00000161921	CXCL16	"C-X-C motif chemokine ligand 16"	980	529	923	597	1072	607	1027	595	970	722
ENSG00000161944	ASGR2	"asialoglycoprotein receptor 2"	5970	2951	5420	3176	6401	2798	7332	2760	6534	2961
ENSG00000161956	SENP3	"SUMO1/sentrin/SMT3 specific peptidase 3"	1071	389	965	386	1041	371	893	335	1113	353
ENSG00000161960	EIF4A1	"eukaryotic translation initiation factor 4A1"	396	192	376	211	461	250	464	250	482	250
ENSG00000161970	RPL26	"ribosomal protein L26"	14196	1149	12779	1692	13796	2933	6293	3102	13829	2804
ENSG00000161980	POLR3K	"RNA polymerase III subunit K"	321	116	338	144	324	180	419	185	414	200
ENSG00000161981	SNRNP25	"small nuclear ribonucleoprotein U11/U12 subunit 25"	686	376	611	359	773	378	936	344	734	386
ENSG00000161996	WDR90	"WD repeat domain 90"	207	204	199	200	195	147	245	149	192	159
ENSG00000161999	JMJD8	"jumonji domain containing 8"	1760	775	1739	805	1888	685	1551	683	1760	678
ENSG00000162032	SPSB3	"splA/ryanodine receptor domain and SOCS box containing 3"	232	132	229	136	210	114	216	111	204	119
ENSG00000162062	TEDC2	"tubulin epsilon and delta complex 2"	366	254	395	243	456	207	454	195	472	198
ENSG00000162063	CCNF	"cyclin F"	2336	1180	2180	1145	2573	884	2964	968	2809	874
ENSG00000162065	TBC1D24	"TBC1 domain family member 24"	595	381	579	440	612	287	677	300	623	307
ENSG00000162066	AMDHD2	"amidohydrolase domain containing 2"	398	367	353	398	384	287	410	300	401	282
ENSG00000162073	PAQR4	"progestin and adipoQ receptor family member 4"	220	121	204	107	245	111	267	113	245	121
ENSG00000162076	FLYWCH2	"FLYWCH family member 2"	453	202	468	208	507	183	468	175	497	192
ENSG00000162086	ZNF75A	"zinc finger protein 75a"	742	264	796	279	773	309	563	324	769	305
ENSG00000162104	ADCY9	"adenylate cyclase 9"	2378	1204	2568	1199	2370	770	2512	914	2653	960
ENSG00000162105	SHANK2	"SH3 and multiple ankyrin repeat domains 2"	2313	1008	3003	1120	2109	771	2054	909	2138	993
ENSG00000162129	CLPB	"ClpB homolog, mitochondrial AAA ATPase chaperonin"	1007	622	1037	605	1058	513	1130	518	1093	500
ENSG00000162144	CYB561A3	"cytochrome b561 family member A3"	987	584	986	638	1142	627	1430	651	1102	633
ENSG00000162174	ASRGL1	"asparaginase like 1"	342	238	329	232	386	234	471	230	477	224
ENSG00000162191	UBXN1	"UBX domain protein 1"	1982	777	1842	830	2228	651	1689	752	2142	691
ENSG00000162194	LBHD1	"LBH domain containing 1"	1955	409	1751	454	2008	556	1279	540	1932	567
ENSG00000162222	TTC9C	"tetratricopeptide repeat domain 9C"	479	160	514	176	473	219	496	229	554	235
ENSG00000162227	TAF6L	"TATA-box binding protein associated factor 6 like"	610	390	553	403	604	304	699	340	662	325
ENSG00000162231	NXF1	"nuclear RNA export factor 1"	1766	651	1816	817	1927	735	1858	764	1835	750
ENSG00000162236	STX5	"syntaxin 5"	1010	446	1072	531	1017	477	901	474	996	474
ENSG00000162244	RPL29	"ribosomal protein L29"	13651	2673	13378	3640	14395	5846	12916	5502	14081	5958
ENSG00000162298	SYVN1	"synoviolin 1"	926	468	1073	592	941	458	962	462	886	462
ENSG00000162300	ZFPL1	"zinc finger protein like 1"	799	310	799	368	814	305	593	302	742	327
ENSG00000162302	RPS6KA4	"ribosomal protein S6 kinase A4"	438	297	477	322	462	203	441	251	449	224
ENSG00000162337	LRP5	"LDL receptor related protein 5"	6809	4064	6947	3988	6898	2662	7770	2735	7274	3013
ENSG00000162341	TPCN2	"two pore segment channel 2"	348	341	436	327	422	259	609	264	394	302
ENSG00000162344	FGF19	"fibroblast growth factor 19"	1790	909	1824	1182	1838	1220	1779	1241	1842	1229
ENSG00000162368	CMPK1	"cytidine/uridine monophosphate kinase 1"	11225	3226	11147	3820	12163	4476	9513	4617	12440	4539
